num_words,num_unique_words,num_stopwords,num_links,num_unique_domains,num_email_addresses,num_spelling_errors,num_urgent_keywords,label
11,10,0,0,0,0,2,0,0
584,254,201,0,0,0,32,0,1
113,79,39,1,1,0,8,0,0
284,154,94,2,2,1,11,0,0
498,112,103,0,0,1,85,1,0
34,30,2,0,0,3,9,0,0
55,45,5,0,0,0,10,0,1
114,75,46,1,1,0,6,0,0
54,45,20,0,0,0,2,0,0
11,11,5,0,0,0,0,0,0
147,96,52,0,0,0,2,1,1
221,129,75,0,0,4,17,1,0
219,142,71,0,0,0,15,0,0
616,600,18,0,0,0,44,0,1
178,106,54,0,0,1,12,0,0
24,24,9,0,0,0,0,0,0
44,44,3,0,0,0,0,0,1
160,110,69,1,1,0,5,0,0
519,227,180,0,0,0,23,0,0
96,71,32,0,0,0,10,0,0
209,133,65,1,1,0,2,0,1
61,40,27,0,0,0,2,0,0
9,9,1,0,0,0,4,0,1
188,138,67,0,0,0,10,0,1
45,39,12,0,0,1,3,0,0
537,262,186,0,0,0,12,1,1
34,32,13,0,0,0,4,0,0
62,43,16,0,0,0,9,0,0
4735,1017,1922,0,0,0,68,2,1
151,101,36,0,0,5,24,0,0
60,50,19,0,0,0,5,0,0
239,127,74,0,0,0,17,0,0
287,156,98,0,0,0,9,0,0
3678,1047,887,66,48,3,351,2,0
19,17,2,0,0,0,6,0,0
217,114,43,0,0,0,20,0,0
47,39,12,0,0,0,0,0,1
173,97,57,3,2,0,4,0,1
229,142,11,0,0,0,122,0,1
5,4,0,0,0,0,2,0,0
50,38,16,0,0,0,3,0,0
276,164,98,0,0,0,10,2,0
307,192,102,0,0,0,19,0,1
102,70,26,0,0,0,7,0,1
58,51,12,0,0,0,4,0,1
5,5,0,0,0,0,2,0,0
3703,717,1266,59,28,26,191,2,1
363,212,112,0,0,0,9,0,1
283,148,88,0,0,0,22,0,1
953,427,368,0,0,0,8,0,0
234,134,90,0,0,0,9,0,0
141,101,47,1,1,1,13,1,1
361,210,55,7,3,2,45,0,0
81,72,19,0,0,0,5,0,1
136,108,10,0,0,0,41,0,1
20,19,6,0,0,0,2,0,0
29,24,12,0,0,0,0,0,0
11,10,0,0,0,0,1,0,0
8,8,2,0,0,0,0,0,0
14,13,3,0,0,0,2,0,1
856,378,291,0,0,0,47,1,1
30,25,11,0,0,0,2,0,1
89,56,11,0,0,0,25,0,0
92,68,18,1,1,1,6,0,1
55,53,1,0,0,0,1,2,1
59,50,24,0,0,0,0,0,1
139,89,34,5,3,0,2,0,1
49,31,11,0,0,0,5,0,0
1185,519,351,0,0,1,29,0,0
55,37,4,0,0,0,8,0,0
216,130,86,0,0,2,4,0,0
54,49,18,0,0,0,1,0,0
423,205,123,2,2,1,12,3,0
1062,458,305,0,0,2,51,1,0
122,81,42,1,1,3,13,0,0
25,25,2,0,0,0,5,0,1
116,104,4,0,0,0,28,0,0
102,75,39,2,2,0,4,0,1
36,29,3,1,1,0,10,0,0
123,76,53,0,0,0,6,0,0
185,99,45,2,1,0,30,1,0
21,17,5,0,0,0,1,0,1
27,21,4,0,0,0,13,0,0
107,79,33,1,1,1,5,0,0
10,10,1,0,0,0,0,0,1
179,122,70,0,0,0,13,0,0
16,16,3,0,0,0,0,0,0
63,51,27,1,1,0,2,0,1
150,86,43,0,0,0,8,0,0
242,161,81,0,0,2,8,2,0
51,38,11,0,0,3,13,0,0
728,278,227,1,1,0,22,0,0
32,27,14,0,0,0,0,1,0
517,227,245,0,0,0,9,0,0
948,412,225,21,4,2,102,0,0
43,39,12,0,0,0,0,0,0
546,239,48,0,0,2,248,0,0
36,35,12,0,0,0,0,0,0
184,105,61,1,1,0,1,0,1
1323,518,405,10,4,0,58,3,0
83,61,26,1,1,0,1,0,1
267,158,120,0,0,0,1,0,1
59,51,10,1,1,1,6,0,0
226,133,73,0,0,0,6,1,1
18,16,10,0,0,0,0,0,0
52,31,20,0,0,0,8,0,1
67,53,24,0,0,0,6,0,0
194,125,64,2,1,0,4,0,1
469,213,142,0,0,0,18,0,0
57,40,16,0,0,0,7,0,0
147,102,42,0,0,0,13,0,0
62,47,20,0,0,0,13,0,1
6,6,2,0,0,0,1,0,0
226,131,78,2,2,0,14,0,0
14,14,4,0,0,0,1,0,0
2803,759,488,64,3,6,458,0,0
404,219,128,0,0,0,12,0,0
188,108,62,5,1,1,18,0,0
148,101,51,0,0,0,10,0,0
371,186,132,0,0,0,20,0,0
64,47,21,0,0,0,0,0,1
551,219,165,0,0,0,13,1,0
111,78,27,2,1,0,11,0,0
84,66,28,0,0,0,11,0,1
171,126,56,2,2,0,9,0,0
644,264,209,0,0,8,86,0,0
95,70,34,0,0,1,5,0,1
65,56,10,0,0,0,8,0,0
74,65,9,0,0,0,18,0,1
116,76,29,0,0,6,12,0,0
306,153,83,0,0,11,29,2,0
131,90,52,0,0,0,2,1,0
80,63,17,0,0,0,14,0,0
91,48,8,0,0,0,9,0,1
55,37,17,1,1,0,5,0,0
177,107,37,0,0,0,18,0,1
82,67,31,0,0,0,1,0,0
142,104,35,0,0,0,8,0,0
647,345,178,0,0,0,88,1,1
24,22,0,0,0,0,4,0,0
174,97,60,3,2,0,6,0,1
218,143,60,0,0,7,19,0,0
189,146,40,0,0,1,20,0,0
38,35,9,0,0,0,1,0,0
165,105,48,0,0,0,6,0,0
126,91,2,0,0,0,25,1,1
150,113,43,1,1,0,3,1,0
426,176,133,0,0,9,61,0,0
49,43,11,0,0,0,8,0,0
458,225,150,0,0,0,17,2,0
167,126,56,0,0,0,7,0,1
90,68,31,0,0,0,1,1,1
142,92,55,0,0,0,6,0,1
352,150,141,0,0,0,2,0,0
418,204,121,0,0,0,13,2,1
12,12,5,0,0,0,0,0,0
767,256,127,0,0,0,56,0,0
11,11,3,1,1,0,2,0,0
250,142,70,0,0,1,13,0,0
709,532,78,0,0,0,137,1,0
60,41,22,1,1,0,3,1,0
61,59,9,0,0,0,10,0,1
15,15,5,0,0,0,0,0,0
22,21,1,0,0,1,3,0,0
20,18,9,0,0,0,0,0,0
293,158,115,1,1,0,3,0,0
71,56,33,0,0,0,0,0,0
613,252,270,0,0,3,16,0,1
118,88,47,0,0,0,1,0,0
114,70,45,0,0,0,2,0,0
183,110,66,0,0,0,2,0,0
283,134,89,1,1,0,7,0,0
78,54,28,2,2,3,10,0,1
108,89,22,0,0,0,13,1,1
375,198,131,0,0,0,34,1,0
72,59,20,0,0,0,6,0,0
898,304,313,0,0,17,38,0,0
832,337,285,0,0,0,47,0,1
144,132,24,0,0,0,10,0,1
44,34,16,0,0,0,1,0,0
225,127,62,0,0,1,12,0,0
24,24,6,0,0,0,1,0,1
90,65,33,0,0,0,9,0,0
298,195,76,0,0,0,32,0,1
24,22,0,0,0,0,4,0,0
355,193,108,0,0,0,40,0,0
242,130,69,1,1,5,27,0,0
88,66,27,0,0,2,5,0,0
568,291,157,0,0,17,37,2,0
26,26,4,0,0,0,10,0,1
88,56,19,1,1,5,9,0,0
1948,454,423,0,0,0,417,1,0
92,64,42,0,0,0,4,0,0
68,45,23,0,0,0,3,0,0
2108,814,789,0,0,0,93,1,0
886,432,314,0,0,0,87,1,0
20,18,8,0,0,0,0,0,0
418,168,144,1,1,9,36,0,0
67,58,22,0,0,0,13,0,1
796,308,204,0,0,0,177,0,0
15,15,8,0,0,0,0,0,0
19,16,0,0,0,0,0,0,0
698,241,210,0,0,21,68,1,0
8,8,3,0,0,0,0,0,1
254,156,93,0,0,1,9,1,0
507,239,114,0,0,1,98,0,0
158,97,45,2,1,0,6,0,1
119,87,26,1,1,0,18,0,0
12,10,4,0,0,0,0,0,0
116,70,42,0,0,0,1,0,1
257,153,89,1,1,1,12,0,0
234,130,104,0,0,0,14,0,0
58,48,23,0,0,0,10,0,1
374,194,140,0,0,0,1,0,0
82,68,25,0,0,0,14,0,1
122,75,30,0,0,2,16,0,0
35,28,14,0,0,0,1,0,0
125,75,22,0,0,0,18,0,0
882,363,296,0,0,7,41,1,0
66,62,5,0,0,0,18,0,1
279,126,87,0,0,1,24,0,0
235,146,74,0,0,0,2,2,1
19,18,3,1,1,0,0,0,0
375,188,159,0,0,4,12,0,0
319,191,87,0,0,0,31,0,1
193,110,54,0,0,0,15,0,0
1901,534,659,0,0,0,98,0,1
148,104,35,0,0,5,24,0,0
32,27,6,0,0,0,1,0,1
43,38,10,0,0,0,0,1,1
314,183,82,0,0,0,51,0,0
86,59,34,0,0,0,14,0,0
230,181,8,0,0,0,48,0,1
41,36,13,0,0,0,1,0,0
11,11,3,0,0,0,1,0,0
524,212,209,0,0,0,55,1,0
213,113,95,0,0,0,3,1,1
893,332,91,0,0,2,108,0,0
138,86,11,0,0,8,69,0,0
65,48,24,0,0,0,3,0,0
402,201,124,5,5,2,24,1,1
155,106,60,0,0,0,2,0,0
12,12,3,0,0,0,0,0,0
409,224,115,1,1,0,13,2,1
349,210,100,0,0,0,30,0,1
55,36,18,0,0,1,7,1,0
18,17,7,0,0,0,0,0,0
114,87,24,0,0,0,5,0,1
21,20,9,0,0,0,0,0,0
13,13,0,0,0,0,4,0,1
451,263,139,6,3,4,26,1,0
280,178,101,0,0,0,14,0,1
134,91,37,0,0,0,4,0,1
196,134,66,0,0,0,6,0,0
571,293,205,0,0,0,29,2,1
427,195,181,0,0,0,9,2,1
17,15,5,0,0,0,2,0,0
100,76,23,2,2,2,11,0,1
149,106,49,0,0,0,16,0,1
223,117,106,0,0,0,0,0,0
113,77,30,0,0,0,5,1,1
155,124,38,0,0,0,10,0,1
504,251,188,0,0,1,4,1,1
20,17,0,0,0,0,2,0,0
116,114,2,0,0,0,20,0,1
31,30,9,0,0,0,2,0,0
1183,486,408,0,0,0,75,1,0
367,159,139,0,0,0,0,0,0
187,118,64,1,1,1,8,1,0
310,150,125,0,0,0,22,0,0
130,89,55,0,0,0,4,2,0
323,204,121,4,4,1,12,0,1
99,73,24,0,0,0,4,0,1
110,94,21,0,0,0,8,0,0
60,48,21,0,0,2,6,0,0
286,157,126,0,0,0,7,0,1
225,119,51,0,0,2,39,0,0
15,14,4,0,0,0,0,0,1
114,70,31,0,0,0,19,0,0
78,59,28,1,1,0,0,0,1
108,74,24,0,0,0,24,0,0
63,47,25,0,0,0,1,0,0
98,64,34,0,0,0,8,0,0
133,78,42,0,0,0,9,0,0
187,125,53,3,3,1,14,0,1
140,85,42,0,0,0,3,0,1
168,98,35,0,0,0,47,0,0
142,130,14,0,0,0,18,0,1
148,104,49,0,0,0,12,0,0
23,20,12,0,0,0,0,0,0
189,105,61,0,0,1,27,0,0
5,5,0,0,0,0,0,0,0
32,30,12,0,0,0,1,0,0
234,116,86,0,0,0,5,0,0
629,304,234,0,0,2,44,0,0
480,251,142,0,0,0,54,0,1
371,206,105,0,0,2,54,1,0
58,34,4,0,0,0,7,0,0
204,122,72,0,0,2,11,1,0
77,65,23,0,0,0,11,1,1
50,41,22,1,1,0,4,0,0
29,28,11,0,0,0,3,0,0
18,18,4,0,0,0,2,0,0
37,34,15,0,0,0,0,0,1
81,74,11,0,0,0,20,0,1
176,113,68,0,0,0,3,1,1
49,42,8,0,0,0,9,1,1
380,176,129,0,0,0,15,3,1
48,40,17,0,0,0,5,0,0
658,348,207,0,0,0,85,0,1
77,52,32,0,0,0,9,0,1
246,159,73,0,0,0,13,1,1
108,73,26,0,0,0,7,0,0
20,19,7,0,0,0,1,0,0
163,88,63,0,0,0,8,0,0
31,25,4,0,0,0,4,0,1
307,178,127,0,0,0,7,0,0
97,79,21,0,0,0,16,1,1
290,169,90,0,0,3,18,0,0
139,80,34,0,0,0,17,0,0
115,88,38,0,0,0,19,0,1
163,101,48,6,4,2,14,1,1
135,88,16,0,0,0,34,0,1
79,69,14,0,0,0,14,0,1
134,93,26,4,3,1,12,0,1
87,52,22,0,0,0,5,0,1
7,7,2,0,0,0,2,0,1
38,28,7,0,0,2,5,0,0
423,203,153,0,0,0,5,0,0
6,6,0,0,0,0,0,0,0
53,43,18,1,1,0,3,0,0
579,264,203,0,0,2,27,1,0
922,422,317,0,0,0,28,2,1
287,184,54,0,0,25,66,0,0
24,19,10,0,0,0,1,0,0
386,211,8,0,0,0,209,0,1
210,118,81,0,0,0,1,0,1
229,137,82,0,0,0,1,0,0
586,283,197,0,0,0,18,0,0
141,84,47,2,1,2,14,0,0
193,127,78,0,0,0,25,0,1
39,32,14,1,1,0,5,0,0
1700,644,565,0,0,0,67,2,1
17,17,7,0,0,0,0,0,0
567,256,233,0,0,0,21,0,1
54,49,13,0,0,0,3,0,1
222,142,71,0,0,0,10,0,1
44,38,2,0,0,1,10,0,0
58,48,23,0,0,0,7,0,1
1909,494,448,0,0,0,124,1,0
204,119,50,0,0,0,29,0,0
21,20,4,0,0,0,5,0,0
120,68,22,0,0,4,17,0,0
103,82,18,0,0,0,14,0,0
36,30,12,1,1,0,3,0,1
436,249,152,5,5,2,22,2,1
23,22,6,0,0,0,2,0,0
311,168,57,0,0,0,31,0,0
56,41,19,0,0,1,3,0,0
70,56,16,0,0,0,2,0,1
312,160,99,0,0,0,16,0,0
1361,477,465,0,0,0,7,1,1
109,70,48,0,0,0,0,0,0
44,43,1,0,0,0,1,0,1
188,178,12,0,0,0,12,0,1
295,166,116,1,1,0,9,1,0
169,98,51,0,0,3,18,0,0
565,296,240,1,1,5,19,0,0
951,402,273,0,0,37,63,1,0
327,197,91,0,0,0,10,0,1
9,9,0,1,1,0,2,0,0
118,78,38,0,0,1,7,0,0
181,109,73,0,0,1,2,0,0
76,67,12,0,0,0,8,1,0
33,32,16,0,0,0,1,0,0
279,75,37,0,0,0,31,0,1
79,60,29,0,0,0,4,0,1
207,133,59,0,0,2,9,0,0
79,54,19,0,0,0,6,0,0
102,68,6,0,0,0,24,0,1
54,48,11,0,0,0,4,0,1
96,78,26,0,0,0,17,1,1
124,89,32,0,0,0,23,1,0
190,108,71,0,0,0,4,0,1
95,75,27,1,1,0,2,1,1
214,108,92,0,0,0,10,0,1
743,291,226,0,0,1,29,1,1
30,28,7,0,0,1,3,0,0
396,181,133,4,1,3,13,0,0
47,36,14,0,0,0,3,0,0
99,65,36,0,0,0,10,1,0
6,6,1,0,0,0,0,0,1
27,21,15,0,0,0,0,0,0
267,144,111,0,0,1,7,0,0
78,42,21,0,0,0,15,0,0
34,32,7,0,0,0,3,0,0
242,128,107,0,0,0,13,1,0
108,80,38,0,0,0,1,0,0
425,200,169,0,0,1,9,0,0
183,103,51,0,0,0,17,0,1
1716,662,554,4,1,2,105,1,0
39,38,7,0,0,1,5,0,0
17,16,4,0,0,0,0,0,0
68,47,13,0,0,0,24,0,0
75,72,5,0,0,0,1,0,1
562,250,175,0,0,0,21,0,0
111,77,2,0,0,0,56,0,1
245,132,54,1,1,3,31,0,0
193,116,73,0,0,0,9,0,0
976,446,56,0,0,97,251,1,0
203,137,48,3,3,2,15,1,1
341,166,135,3,3,1,15,0,0
171,101,50,7,5,1,16,0,1
124,87,22,0,0,0,16,0,0
80,65,33,0,0,0,6,0,1
60,43,22,0,0,0,3,0,0
212,125,72,0,0,1,4,0,0
196,128,84,0,0,0,20,0,1
426,232,136,0,0,0,31,1,1
745,286,254,0,0,0,23,2,0
292,164,77,0,0,0,43,0,0
37,29,8,0,0,0,4,0,1
19,17,4,0,0,0,1,0,0
167,114,48,0,0,0,19,0,0
185,111,47,0,0,0,15,0,0
110,88,40,0,0,0,1,1,0
23,23,5,1,1,0,2,0,0
495,223,138,0,0,1,35,0,0
243,106,45,2,1,12,31,0,0
613,287,209,0,0,0,27,0,0
97,74,20,0,0,3,19,0,0
107,83,35,0,0,0,8,0,1
140,95,53,0,0,0,3,0,1
69,58,22,0,0,0,6,0,1
42,31,16,0,0,0,0,0,1
443,264,23,0,0,0,109,0,0
110,83,20,0,0,0,26,0,1
120,88,32,0,0,1,5,1,0
214,142,66,0,0,0,9,0,1
31,30,8,0,0,0,1,0,0
220,136,65,0,0,0,16,0,0
84,64,38,0,0,0,5,0,0
541,283,159,0,0,0,62,2,1
116,71,47,0,0,0,1,0,1
102,68,6,0,0,0,28,0,1
144,118,43,0,0,0,18,0,1
27,24,9,0,0,0,2,0,1
9,9,3,0,0,0,2,0,0
112,62,20,0,0,0,18,0,0
54,42,14,1,1,0,4,0,0
76,51,24,0,0,0,6,1,0
188,133,51,0,0,0,15,0,1
11,11,2,1,1,0,2,0,0
85,68,22,0,0,0,16,0,1
196,121,52,0,0,0,19,0,0
374,218,124,0,0,6,18,0,0
70,55,27,1,1,0,1,0,0
92,62,32,0,0,0,7,0,1
655,326,155,0,0,0,91,0,0
187,129,63,0,0,0,16,1,1
370,202,110,4,4,0,18,0,0
741,289,285,1,1,11,38,0,0
41,39,11,0,0,0,3,0,0
78,62,34,0,0,0,1,0,0
87,70,18,0,0,0,7,0,0
525,299,160,2,2,0,14,2,1
48,40,10,0,0,0,4,0,0
229,110,69,0,0,0,18,0,0
65,47,24,0,0,0,12,0,0
59,39,16,0,0,0,4,0,0
614,312,188,3,3,3,11,0,0
32,28,12,1,1,0,0,0,0
41,32,2,0,0,0,6,0,0
29,27,4,0,0,0,6,0,1
81,55,31,0,0,0,9,0,0
539,256,231,0,0,0,4,1,1
12,12,8,0,0,0,1,0,0
335,192,115,0,0,10,17,0,0
30,29,9,0,0,0,0,0,1
139,112,47,0,0,0,11,0,1
102,71,34,1,1,1,4,0,1
204,141,79,0,0,0,6,0,1
49,40,24,0,0,0,1,0,0
771,276,263,0,0,0,26,1,1
205,132,83,1,1,0,4,0,0
40,37,10,0,0,0,9,0,1
84,77,1,0,0,0,1,0,1
3244,943,776,1,1,1,268,1,1
107,72,38,0,0,0,3,2,1
43,41,8,0,0,0,11,0,1
71,69,5,0,0,0,4,0,1
211,157,67,0,0,0,22,0,1
124,101,20,0,0,0,8,0,1
22,19,7,0,0,0,0,0,0
53,39,13,0,0,0,0,0,1
761,321,275,0,0,0,39,0,1
62,54,15,0,0,1,5,0,0
25,20,3,1,1,1,6,0,0
84,48,16,0,0,0,21,0,0
67,54,25,0,0,0,3,0,1
72,54,24,2,1,0,3,0,1
28,28,6,0,0,0,0,0,0
373,193,133,8,5,1,29,0,1
134,101,37,0,0,0,12,0,1
166,115,48,2,2,3,19,1,1
222,97,78,0,0,0,13,0,0
189,115,65,0,0,0,9,0,0
272,167,77,0,0,5,16,0,0
84,65,31,0,0,0,2,0,0
64,55,18,0,0,0,9,0,1
18,16,8,0,0,0,1,0,0
27,24,5,0,0,0,5,0,1
84,66,28,2,1,0,2,1,1
50,41,19,0,0,0,2,0,1
5,5,1,0,0,0,0,0,1
585,267,215,0,0,0,21,0,0
27,22,3,0,0,1,0,0,0
162,124,42,0,0,0,24,0,1
32,29,13,0,0,0,3,0,0
131,89,26,1,1,3,10,0,0
319,216,116,0,0,0,31,1,1
48,38,17,0,0,1,7,0,0
169,114,57,0,0,0,4,0,0
1165,572,231,0,0,1,131,1,0
31,18,9,0,0,0,1,0,1
539,241,194,0,0,0,42,1,1
115,80,29,0,0,0,8,0,1
28,27,10,0,0,0,1,0,0
85,73,20,0,0,0,5,0,1
59,42,13,0,0,0,10,0,1
5,5,2,0,0,0,0,0,0
272,142,63,6,1,2,20,0,0
85,67,25,0,0,0,10,0,1
422,171,125,0,0,12,46,0,0
70,56,29,0,0,0,5,0,1
82,79,4,0,0,0,2,0,1
202,138,67,0,0,2,13,1,0
58,48,24,0,0,0,2,0,0
33,30,8,0,0,0,2,1,0
55,38,9,1,1,0,1,0,0
457,239,127,12,5,7,31,0,0
1015,452,333,0,0,0,32,2,1
231,132,62,0,0,4,18,0,0
63,37,4,0,0,0,7,0,0
83,67,26,0,0,0,12,0,1
432,220,157,0,0,0,44,0,0
152,113,43,0,0,0,17,0,1
198,124,85,0,0,0,6,0,0
78,58,25,0,0,1,10,0,0
112,108,16,0,0,0,42,1,1
64,49,11,0,0,3,20,0,0
618,301,206,0,0,0,28,0,0
146,86,15,0,0,0,46,0,0
11,7,0,0,0,0,1,0,0
168,141,44,0,0,0,42,0,1
2818,822,1086,0,0,0,49,1,1
253,131,70,2,1,4,13,1,0
83,67,26,0,0,0,7,1,1
341,190,90,0,0,0,33,0,1
190,127,60,0,0,0,11,0,1
175,99,42,0,0,0,23,0,0
104,74,42,0,0,0,2,0,0
87,55,17,5,1,0,12,0,1
18,16,6,0,0,0,3,0,1
366,202,137,0,0,0,27,1,1
497,247,168,1,1,4,30,0,0
778,297,231,0,0,0,36,1,1
446,222,120,0,0,1,40,0,0
169,88,53,1,1,1,15,1,0
179,125,54,0,0,0,12,0,1
32,27,5,1,1,1,10,0,0
253,141,56,2,1,11,30,0,0
67,57,19,0,0,0,7,0,1
68,61,8,0,0,0,17,0,1
26,23,11,0,0,0,0,0,0
321,193,78,1,1,1,14,1,0
100,83,32,0,0,0,7,0,1
655,256,169,0,0,0,90,2,0
277,162,102,0,0,2,12,1,0
45,36,11,0,0,0,12,0,0
437,238,133,0,0,0,74,1,0
612,248,216,0,0,6,24,1,0
112,85,44,0,0,0,3,0,1
59,52,17,0,0,0,3,0,1
68,56,21,0,0,0,4,1,0
7,7,2,0,0,0,1,0,1
348,169,100,0,0,2,56,1,0
43,41,19,0,0,0,2,0,0
732,286,277,0,0,0,7,0,1
49,42,9,0,0,0,7,0,1
24,22,0,0,0,0,4,0,0
143,81,53,1,1,0,11,0,0
65,44,30,0,0,0,1,0,0
543,310,171,0,0,0,97,0,1
71,49,10,1,1,1,5,0,0
854,440,259,0,0,0,56,2,0
169,112,44,0,0,0,25,0,1
109,70,38,0,0,0,0,0,1
203,126,70,0,0,9,15,1,0
57,52,2,0,0,0,16,0,1
128,88,40,0,0,0,21,0,1
167,109,27,0,0,25,38,0,0
85,66,24,0,0,0,8,0,1
58,50,10,1,1,1,5,0,0
806,323,330,0,0,0,10,0,1
106,74,20,0,0,0,29,0,0
160,81,44,0,0,0,29,0,0
1031,450,361,0,0,0,21,2,1
7158,2188,2342,0,0,0,393,2,0
54,41,23,0,0,0,1,0,0
41,35,8,2,2,0,6,0,0
45,37,14,0,0,0,2,0,1
883,349,331,0,0,0,28,1,1
172,120,45,0,0,0,4,0,1
115,72,37,0,0,2,20,0,0
101,75,40,0,0,0,6,1,1
115,69,48,0,0,0,2,2,0
102,75,39,2,2,0,4,0,1
744,312,242,1,1,0,65,2,1
110,82,43,0,0,0,3,0,0
314,124,103,2,1,7,22,0,0
60,60,6,0,0,0,0,0,1
10,10,2,1,1,0,1,0,1
779,349,276,1,1,6,43,0,0
102,83,24,0,0,0,10,0,1
50,28,16,0,0,0,5,0,1
35,30,7,0,0,0,1,0,1
1134,459,363,0,0,9,111,1,0
130,87,50,0,0,4,14,0,0
219,121,66,0,0,0,44,0,0
44,38,20,0,0,0,1,0,0
49,45,4,0,0,0,1,0,1
107,74,32,0,0,0,7,0,1
39,33,18,0,0,0,0,0,0
106,75,54,0,0,0,2,0,0
26,24,7,0,0,0,4,0,0
122,88,38,0,0,1,4,1,0
1044,451,319,0,0,0,43,4,1
61,60,3,0,0,0,0,0,1
99,75,15,0,0,0,21,0,0
61,36,11,0,0,0,12,0,0
79,33,17,0,0,0,8,0,0
146,94,63,0,0,0,2,1,0
792,358,227,0,0,0,14,0,0
278,161,92,0,0,0,5,0,1
51,40,18,0,0,0,0,0,0
67,63,12,0,0,0,2,0,1
150,104,48,2,1,1,7,0,0
590,274,155,0,0,4,62,1,0
596,105,88,0,0,0,222,0,1
61,51,23,0,0,0,4,0,1
6,6,1,0,0,0,1,0,1
105,79,35,0,0,0,5,0,1
331,178,124,0,0,0,5,0,0
337,179,107,2,2,1,7,1,1
33,29,6,0,0,0,7,0,1
1254,416,481,0,0,0,17,3,1
178,110,57,0,0,0,12,1,0
65,56,19,0,0,0,2,0,1
192,108,58,0,0,0,21,0,0
210,109,71,0,0,0,34,0,0
24,22,10,0,0,0,1,0,0
63,58,11,0,0,0,7,0,1
122,74,47,0,0,0,17,0,0
59,59,1,0,0,0,5,0,1
159,109,48,0,0,0,12,0,1
910,359,303,0,0,1,5,1,1
8,8,1,0,0,0,2,0,0
47,46,5,0,0,0,3,0,1
117,79,26,0,0,10,20,0,0
72,62,10,0,0,0,21,0,1
67,46,26,0,0,1,4,0,0
34,29,3,0,0,3,7,0,0
166,104,58,0,0,0,11,0,0
890,872,6,0,0,0,85,0,1
608,284,197,0,0,0,40,1,0
306,157,127,0,0,8,11,0,0
164,112,59,0,0,0,6,0,1
95,79,24,0,0,0,7,1,1
20,19,7,0,0,0,3,0,0
81,69,28,0,0,0,8,0,0
55,43,20,0,0,0,11,0,1
550,320,23,1,1,0,423,0,1
85,85,2,0,0,0,43,0,1
276,151,97,0,0,0,26,0,0
265,149,79,0,0,0,50,0,1
34,31,11,0,0,0,1,0,1
21,17,6,0,0,0,5,0,1
11,11,3,0,0,0,0,0,0
1149,506,287,2,2,8,92,3,0
290,155,49,0,0,0,87,1,0
170,111,54,0,0,0,3,0,1
474,259,67,13,5,43,131,0,0
244,140,1,0,0,0,123,0,1
58,26,8,0,0,0,8,0,0
18,17,9,0,0,0,0,0,0
229,145,80,1,1,3,21,0,0
67,56,11,0,0,0,9,0,1
15,14,1,0,0,3,8,0,0
1476,618,302,0,0,9,378,0,0
278,150,96,0,0,5,23,0,0
171,109,56,0,0,1,9,0,0
14,13,7,0,0,0,1,0,0
190,110,61,1,1,1,3,1,0
120,82,51,0,0,0,1,0,0
144,88,62,0,0,0,6,0,0
806,323,330,0,0,0,10,0,1
312,171,134,0,0,0,4,0,1
16,12,0,4,4,0,6,0,1
79,62,23,0,0,0,9,0,1
497,199,176,0,0,0,26,1,0
55,47,6,0,0,0,2,0,1
120,76,42,4,2,0,9,0,1
213,124,78,0,0,0,3,4,0
2740,739,1089,0,0,0,43,1,1
52,42,10,0,0,0,2,0,1
112,84,37,0,0,1,9,0,0
29,25,5,0,0,0,4,0,0
62,48,17,1,1,0,5,0,0
15,14,3,0,0,0,1,0,0
47,37,15,0,0,0,1,1,1
277,147,108,0,0,0,3,0,0
18,17,8,0,0,0,1,0,0
24,22,0,0,0,0,4,0,0
57,44,26,0,0,0,3,0,0
13,13,4,1,1,0,1,0,1
306,151,128,0,0,5,24,1,0
60,48,23,1,1,0,3,0,0
37,31,2,1,1,0,9,0,0
1269,409,483,0,0,0,21,3,1
147,118,40,0,0,0,21,0,1
28,9,0,0,0,0,15,0,0
168,110,51,0,0,0,1,0,1
216,109,80,0,0,0,9,0,1
68,55,19,0,0,0,6,0,0
68,55,15,0,0,0,10,0,1
186,129,63,0,0,0,16,1,1
41,37,14,0,0,0,2,2,1
125,90,23,0,0,0,22,1,0
19,19,4,0,0,0,0,0,0
23,21,6,0,0,0,1,0,0
36,34,5,0,0,0,1,1,1
109,61,27,0,0,0,2,0,0
14,14,3,0,0,0,1,0,1
1156,479,396,0,0,0,21,3,1
459,147,154,0,0,0,51,2,0
8,8,3,0,0,0,1,0,0
125,90,39,0,0,0,3,0,1
102,76,41,0,0,0,3,0,0
573,236,219,3,1,0,20,0,0
16,16,6,0,0,0,0,0,0
177,114,40,0,0,0,14,0,1
58,48,19,0,0,0,5,0,1
74,59,20,0,0,0,6,0,1
87,86,2,0,0,0,23,0,0
183,125,52,1,1,0,9,0,0
102,78,26,0,0,1,11,0,0
52,47,15,0,0,0,3,0,1
431,259,62,0,0,73,136,1,0
81,54,13,0,0,0,27,0,0
163,102,62,2,1,1,9,0,0
36,31,9,0,0,0,2,0,0
68,48,20,0,0,0,3,0,1
20,20,1,0,0,0,5,0,1
26,21,6,0,0,0,4,0,0
27,24,11,0,0,0,0,0,0
98,72,34,0,0,0,1,0,0
1109,491,390,0,0,3,23,1,0
254,157,82,0,0,0,15,0,0
152,91,60,0,0,0,7,0,0
119,86,20,0,0,1,13,1,0
15,14,5,0,0,0,1,0,0
